document_id,category_id,confidence_level
1134502,1403,1
1293214,1403,0.489935236
1293214,1514,0.037277681
1176476,1403,1
1142856,1614,0.92
1142856,1403,0.07
1142859,1510,1
1299995,1403,1
1138116,1403,1
1166048,1808,1
1185351,1403,1
1166039,2100,0.448581512
1166039,1403,0.034131202
1155371,1403,1
1144891,1403,1
1227725,1608,0.691874224
1227725,1408,0.052642604
1145744,1510,1
1277290,1510,1
1307183,1514,0.41960372
1307183,1610,0.03192637
1277329,1403,1
1155381,1403,1
1201709,1407,0.560266752
1201709,1403,0.042628992
1311023,1403,1
1277370,1403,1
1146688,1403,0.58411306
1146688,1613,0.044443385
1237241,1510,1
1176496,1403,0.687346444
1176496,1608,0.052298099
1153452,1510,1
1277493,1612,0.92
1277493,1610,0.07
1237180,1614,0.92
1237180,1403,0.07
1256181,1403,1
1314307,1207,0.92
1314307,1403,0.07
1297535,1403,0.63240938
1297535,1408,0.048118105
1277572,1510,1
1292853,1403,1
1201853,1403,0.427753724
1201853,1408,0.032546479
1185294,1403,1
1292815,1510,1
1297574,1808,0.516800064
1297574,1514,0.039321744
1237072,1613,0.6052427
1237072,1514,0.046051075
1165765,1613,0.564794532
1165765,1405,0.042973497
1155413,1403,1
1178981,1403,1
1299933,1403,1
1176545,1510,1
1176552,1610,0.92
1176552,1403,0.07
1138010,1403,1
1277837,1510,1
1138003,1403,1
1315037,1403,1
1297586,1403,0.56902046
1297586,1408,0.043295035
1146671,1707,0.92
1146671,1708,0.07
1202020,1403,1
1202054,1510,1
1144856,1405,1
1149245,1403,0.757074256
1149245,1405,0.057603476
1278112,1510,1
1132697,1403,0.92
1132697,1408,0.07
1165674,1510,1
1165673,1510,0.451901884
1165673,1514,0.034383839
1137959,1510,1
1165658,1403,1
1165641,1505,0.610072332
1165641,1613,0.046418547
1165628,1403,1
1165608,1403,0.689157556
1165608,1405,0.052435901
1134517,1405,0.539137112
1134517,1403,0.041021302
1217892,1610,0.92
1217892,1403,0.07
1314275,1403,0.60373344
1314275,1408,0.04593624
1298591,1510,1
1143005,1405,0.606148256
1143005,1408,0.046119976
1202265,1403,1
1185139,1510,1
1256303,1403,1
1202280,1403,1
1165575,1610,0.92
1165575,1403,0.07
1134964,1608,0.92
1134964,1610,0.07
1165563,1403,1
1257061,1510,1
1202356,1305,0.876003944
1202356,1100,0.066652474
1137909,1403,1
1165510,1403,1
1140701,1403,0.622448264
1140701,1405,0.047360194
1149844,1403,0.688252
1149844,1405,0.052367
1147950,1510,1
1185035,1610,0.92
1185035,1403,0.07
1202449,1610,0.463975964
1202449,1612,0.035302519
1202528,1613,0.615203816
1202528,1408,0.046808986
1202541,1403,0.598903808
1202541,1408,0.045568768
1217231,1403,0.591055656
1217231,1408,0.044971626
1202597,1403,1
1315726,1403,0.585018616
1315726,1702,0.044512286
1202640,1510,1
1184997,1510,1
1178661,1403,1
1278753,1403,1
1227908,1403,0.4543167
1227908,1408,0.034567575
1278763,1608,0.92
1278763,1515,0.07
1227960,1510,1
1165402,1403,1
1144818,1702,0.750735364
1144818,1100,0.057121169
1202941,1613,0.92
1202941,1403,0.07
1203017,1613,0.52072414
1203017,1403,0.039620315
1203027,1403,1
1184883,1403,1
1279152,1510,1
1203112,1403,0.502914872
1203112,1408,0.038265262
1203116,1808,0.51619636
1203116,1514,0.03927581
1279186,1403,0.470616708
1279186,1612,0.035807793
1184847,1612,0.434092616
1184847,1610,0.033028786
1179912,1808,0.82710392
1179912,1403,0.06293182
1159981,1403,1
1203177,1510,1
1297649,1403,1
1236083,1405,0.618524188
1236083,1408,0.047061623
1184790,1403,1
1184761,1403,1
1134522,1403,1
1279318,1510,1
1190750,1510,1
1156842,1403,0.574755648
1156842,1408,0.043731408
1150503,1403,1
1292539,1403,1
1279380,1403,0.458240776
1279380,1610,0.034866146
1221746,1510,1
1184689,1403,0.72749276
1184689,1515,0.05535271
1173649,1510,1
1292443,1510,1
1308241,1514,0.546079708
1308241,1513,0.041549543
1134525,1403,1
1211882,1614,0.92
1211882,1403,0.07
1150494,1510,1
1176722,1510,1
1203233,1403,0.569322312
1203233,1610,0.043318002
1148818,1403,1
1184606,1403,0.444053732
1184606,1408,0.033786697
1176737,1403,1
1165200,1513,0.827405772
1165200,1808,0.062954787
1160006,1403,0.722663128
1160006,1405,0.054985238
1297661,1510,1
1279690,1403,1
1165167,1614,0.92
1165167,1403,0.07
1148826,1403,1
1297681,1403,1
1160008,1403,1
1134531,1402,0.575359352
1134531,1407,0.043777342
1203278,1403,1
1311180,1403,1
1176744,1403,1
1235884,1608,0.63240938
1235884,1408,0.048118105
1256314,1408,0.576264908
1256314,1403,0.043846243
1203331,1510,1
1235801,1613,0.897435436
1235801,1403,0.068283131
1311209,1403,1
1149858,1510,1
1176765,1403,0.65353902
1176765,1405,0.049725795
1155578,1510,1
1176806,1514,0.514988952
1176806,2100,0.039183942
1235760,1609,0.565096384
1235760,1603,0.042996464
1143216,1403,1
1302773,1403,1
1176817,1510,1
1221945,1510,1
1184477,1510,1
1143219,1403,1
1184467,1405,0.586829728
1184467,1403,0.044650088
1311268,1403,1
1155592,1510,1
1203379,1607,0.92
1203379,1708,0.07
1235661,1608,0.547588968
1235661,1403,0.041664378
1306828,1403,0.815331692
1306828,1608,0.062036107
1164996,1510,1
1256469,1510,1
1203423,1510,1
1235611,1403,0.418698164
1235611,1514,0.031857469
1235598,1510,1
1184319,1510,1
1203563,1403,1
1213587,1403,1
1297726,1403,1
1203634,1510,1
1228224,1403,1
1164837,1403,1
1203658,1909,0.665009396
1203658,1613,0.050598541
1164801,1403,1
1217552,1403,0.498387092
1217552,1408,0.037920757
1184297,1515,0.797220572
1184297,1408,0.060658087
1164786,1403,1
1176903,1510,1
1164779,1510,1
1137582,1403,1
1184288,1403,1
1280760,1403,1
1144769,1403,0.510763024
1144769,1610,0.038862404
1148850,1403,0.7184372
1148850,1405,0.0546637
1235462,1403,0.600111216
1235462,1515,0.045660636
1203777,1613,0.92
1203777,1403,0.07
1137533,1708,0.768846484
1137533,1408,0.058499189
1235354,1403,1
1203841,1510,1
1311447,1403,1
1146515,1403,1
1299612,1510,1
1155646,1403,1
1256482,1210,0.832235404
1256482,1708,0.063322259
1143302,1405,0.658972356
1143302,1403,0.050139201
1235302,1403,0.627579748
1235302,1408,0.047750633
1297786,1303,0.459750036
1297786,1608,0.034980981
1132636,1510,1
1146512,1510,1
1203950,1403,1
1203964,1510,1
1164647,1608,0.795711312
1164647,1408,0.060543252
1164646,1403,1
1148863,1403,0.594074176
1148863,1405,0.045201296
1311494,1403,1
1299562,1610,0.499292648
1299562,1408,0.037989658
1281262,1403,1
1235228,1510,1
1235221,1403,1
1132626,1510,1
1203980,1514,0.420207424
1203980,1613,0.031972304
1176960,1808,0.494161164
1176960,1513,0.037599219
1297794,1210,0.479672268
1297794,1403,0.036496803
1146483,1403,1
1157919,1403,1
1235117,1510,1
1256494,1403,1
1143338,1403,1
1164548,1613,0.92
1164548,1403,0.07
1177014,1510,1
1281551,1403,1
1150427,1613,0.48601116
1150427,1610,0.03697911
1218301,1608,0.741981656
1218301,1205,0.056455126
1155690,1510,1
1177050,1608,0.92
1177050,1405,0.07
1137435,1510,1
1228258,1403,1
1164493,1510,1
1204102,1610,0.92
1204102,1403,0.07
1180012,1510,1
1218444,1403,1
1150419,1510,1
1315161,1403,1
1204200,1510,1
1143371,1403,0.554531564
1143371,1408,0.042192619
1177123,1510,1
1183837,1405,0.575359352
1183837,1403,0.043777342
1146467,1403,0.6203353
1146467,1613,0.047199425
1311693,1403,1
1164428,1510,1
1234852,1808,0.7561687
1234852,1513,0.057534575
1234825,1510,0.518309324
1234825,1403,0.039436579
1164409,1613,0.665009396
1164409,1405,0.050598541
1234822,1510,1
1204302,1510,1
1204410,1510,1
1299535,1510,1
1234681,1403,1
1311750,1403,1
1164360,1403,1
1234618,1510,1
1146459,1403,0.60826122
1146459,1405,0.046280745
1155725,1613,0.600111216
1155725,1408,0.045660636
1177139,1510,1
1164341,1403,1
1183614,1407,0.92
1183614,1403,0.07
1204572,1403,1
1183579,1403,0.553626008
1183579,1408,0.042123718
1214864,1405,0.62637234
1214864,1408,0.047658765
1164305,1510,1
1234443,1403,0.54940008
1234443,1408,0.04180218
1164270,1403,0.56902046
1164270,1408,0.043295035
1137327,1403,1
1299485,1210,0.470314856
1299485,1514,0.035784826
1178686,1403,1
1204743,1403,1
1234401,1403,1
1282340,1403,1
1282364,1403,1
1132195,1403,1
1204874,1908,0.92
1204874,1708,0.07
1134202,1403,1
1292008,1505,0.65957606
1292008,1408,0.050185135
1143498,1403,0.604940848
1143498,1405,0.046028108
1160176,1403,1
1135676,1614,0.92
1135676,1610,0.07
1204884,1403,1
1234257,1408,0.892303952
1234257,1515,0.067892692
1133202,1513,0.92
1133202,1514,0.07
1299454,1510,1
1137265,1403,1
1150369,1403,0.38489074
1150369,1408,0.029285165
1183324,1403,1
1297849,1403,1
1299407,1510,1
1282688,1403,1
1183279,1403,1
1134575,1510,1
1164120,1403,1
1299398,1510,1
1234053,1514,0.377042588
1234053,1405,0.028688023
1149232,1403,1
1234023,1610,0.92
1234023,1505,0.07
1160209,1403,0.633616788
1160209,1408,0.048209973
1233968,1403,0.555135268
1233968,1408,0.042238553
1183205,1403,0.576868612
1183205,1408,0.043892177
1299396,1403,1
1164038,1408,0.546985264
1164038,1802,0.041618444
1160211,1403,1
1233915,1403,1
1150345,1708,0.563285272
1150345,1403,0.042858662
1225207,1403,0.519516732
1225207,1408,0.039528447
1137199,1403,1
1233796,1510,1
1183070,1403,1
1137176,1403,1
1177236,1205,0.92
1177236,1206,0.07
1152694,1513,0.91615026
1152694,1808,0.069707085
1299380,1403,1
1233746,1403,0.569926016
1233746,1510,0.043363936
1160212,1406,0.580490836
1160212,1403,0.044167781
1205387,1614,0.92
1205387,1403,0.07
1157886,1808,0.50261302
1157886,1514,0.038242295
1299352,1510,1
1177240,1706,0.656255688
1177240,2100,0.049932498
1233674,1403,0.415981496
1233674,1408,0.031650766
1151662,1403,1
1160246,1708,0.92
1160246,1408,0.07
1147874,1606,0.470616708
1147874,1806,0.035807793
1233648,1403,1
1163850,1510,1
1183008,1708,0.636635308
1183008,1408,0.048439643
1132532,1403,1
1163840,1408,0.687648296
1163840,1802,0.052321066
1299342,1510,1
1211735,1510,1
1144732,1402,0.498387092
1144732,1408,0.037920757
1298590,1403,1
1137114,1510,1
1137110,1403,1
1182976,1403,0.569322312
1182976,1408,0.043318002
1182965,1403,1
1255057,1403,0.92
1255057,1609,0.07
1233480,1602,0.42715002
1233480,1608,0.032500545
1233415,2004,0.92
1233415,1613,0.07
1143664,1403,0.641766792
1143664,1408,0.048830082
1228424,1405,0.549701932
1228424,1408,0.041825147
1163763,1403,1
1182959,1403,0.51317784
1182959,1408,0.03904614
1233332,1808,0.48752042
1233332,1514,0.037093945
1163742,1612,0.4392241
1163742,1610,0.033419225
1211719,1403,1
1205753,1510,1
1137062,1403,1
1228515,1000,0.569926016
1228515,1403,0.043363936
1163710,1403,1
1163703,1403,1
1312375,1405,0.634824196
1312375,1514,0.048301841
1137033,1403,1
1182688,1403,1
1283763,1403,1
1143708,1403,0.584414912
1143708,1405,0.044466352
1291715,1403,1
1154250,1403,1
1163669,1510,1
1148942,1403,1
1283846,1403,1
1291581,1403,1
1182628,1510,1
1163647,1403,1
1283857,1403,1
1233035,1403,1
1131890,1510,1
1228644,1612,0.92
1228644,1609,0.07
1145537,1403,1
1163587,1403,1
1233017,1403,1
1163574,1402,0.557248232
1163574,1408,0.042399322
1232992,1403,0.530081552
1232992,1405,0.040332292
1163572,1403,1
1153134,1403,1
1232925,1510,1
1232849,1613,0.481785232
1232849,1610,0.036657572
1232807,1403,1
1228672,1403,1
1163509,1808,0.92
1163509,1514,0.07
1163502,1403,1
1155910,1403,1
1146336,1403,1
1299203,1612,0.92
1299203,1610,0.07
1298823,1403,0.651426056
1298823,1408,0.049565026
1284184,1403,1
1132067,1403,1
1232798,1403,0.566605644
1232798,1406,0.043111299
1206008,1510,1
1163448,1514,0.469711152
1163448,1000,0.035738892
1148971,1613,0.585924172
1148971,1408,0.044581187
1298824,1609,0.92
1298824,1514,0.07
1232704,1403,0.527063032
1232704,1408,0.040102622
1140714,1403,1
1206104,1403,1
1163381,1510,1
1206137,1403,1
1150266,1708,0.565398236
1150266,1403,0.043019431
1222510,1403,1
1136907,1403,1
1163325,1403,1
1232505,1403,1
1150245,1510,1
1146316,1403,1
1232426,1403,1
1297972,1510,1
1163253,1403,1
1163234,1510,1
1163219,1403,0.5750575
1163219,1610,0.043754375
1206351,1403,1
1232397,1403,1
1152805,1403,1
1153661,1614,0.92
1153661,1403,0.07
1152806,1807,0.547588968
1152806,1613,0.041664378
1297973,1510,1
1291437,1408,0.900453956
1291437,1207,0.068512801
1285009,1510,1
1285053,1510,1
1163139,1403,1
1285078,1403,1
1299181,1403,1
1148994,1403,1
1232211,1403,1
1150230,1510,1
1157840,1510,1
1285152,1403,1
1163102,1403,1
1285315,1403,1
1174392,1614,0.92
1174392,1403,0.07
1232064,1403,1
1146283,1505,0.883550244
1146283,1403,0.067226649
1143896,1612,0.448581512
1143896,1613,0.034131202
1182186,1614,0.92
1182186,1403,0.07
1206736,1403,1
1143916,1403,1
1163004,1611,0.70183534
1163004,1514,0.053400515
1144686,1510,1
1162992,1403,1
1149897,1808,0.566303792
1149897,1514,0.043088332
1143941,1403,1
1162942,1403,1
1143947,1403,0.599507512
1143947,1408,0.045614702
1146272,1403,1
1217593,1602,0.414472236
1217593,1408,0.031535931
1150193,1510,1
1190721,1510,1
1291362,1403,1
1256694,1403,0.408435196
1256694,1408,0.031076591
1206918,1403,1
1174041,1403,1
1182022,1403,1
1299147,1403,1
1177573,1510,1
1182021,1510,1
1177578,1403,1
1177586,1708,0.92
1177586,1408,0.07
1160525,1513,0.735340912
1160525,1514,0.055949852
1314001,1403,1
1134800,1403,1
1150183,1403,1
1313970,1808,0.92
1313970,1606,0.07
1291245,1403,1
1144003,1510,1
1225090,1403,1
1177620,1403,1
1134620,1403,1
1144647,1402,0.4995945
1144647,1405,0.038012625
1156045,1403,1
1228844,1403,1
1150179,1403,0.530987108
1150179,1000,0.040401193
1181857,1403,1
1298874,1510,1
1174104,1403,1
1181804,1403,1
1156066,1708,0.92
1156066,1210,0.07
1231362,1510,1
1181695,1403,1
1286919,1403,1
1207142,1403,1
1298021,1510,1
1225580,1505,0.662292728
1225580,1403,0.050391838
1299105,1403,1
1287058,1403,1
1222760,1403,1
1156864,1403,1
1287103,1510,1
1152903,1510,1
1287130,1505,0.891096544
1287130,1403,0.067800824
1231097,1403,1
1144630,1403,1
1181466,1403,1
1162567,1613,0.543966744
1162567,1408,0.041388774
1162555,1614,0.92
1162555,1610,0.07
1191358,1510,0.47997412
1191358,1514,0.03651977
1207492,1403,0.452505588
1207492,1408,0.034429773
1207551,1403,0.556342676
1207551,1408,0.042330421
1144140,1403,1
1207684,1403,1
1217130,1405,0.57958528
1217130,1403,0.04409888
1162447,1403,1
1207870,1403,1
1149062,1403,1
1210733,1608,0.516498212
1210733,1408,0.039298777
1147905,1403,1
1302268,1403,1
1207967,1403,1
1298990,1510,1
1149067,1403,1
1190656,1403,1
1150117,1403,0.387305556
1150117,1405,0.029468901
1149917,1403,1
1150115,1510,1
1298132,1403,1
1298975,1403,1
1180238,1403,0.533703776
1180238,1406,0.040607896
1287619,1510,1
1152932,1403,1
1287794,1612,0.450392624
1287794,1610,0.034269004
1290815,1513,0.5675112
1290815,1408,0.0431802
1230582,1510,1
1156142,1403,1
1177786,1609,0.5750575
1177786,1403,0.043754375
1162196,1403,1
1223495,1403,1
1162154,1510,1
1302236,1608,0.92
1302236,1403,0.07
1210552,1514,0.433488912
1210552,1613,0.032982852
1287912,1403,1
1302233,1510,1
1150097,1510,1
1287940,1613,0.864533568
1287940,1403,0.065779728
1208291,1210,0.806276132
1208291,1702,0.061347097
1136373,1514,0.493859312
1136373,1408,0.037576252
1208326,1510,1
1208345,1613,0.55694638
1208345,1403,0.042376355
1153100,1403,1
1131873,1510,1
1208436,1403,1
1162044,1403,1
1144260,1608,0.629994564
1144260,1408,0.047934369
1144271,1510,0.92
1144271,1612,0.07
1136334,1510,1
1208661,1403,1
1210501,1510,1
1288147,1613,0.395757412
1288147,1514,0.030111977
1180286,1403,1
1162013,1510,1
1288173,1403,1
1177861,1403,1
1181112,1510,1
1134186,1403,1
1144288,1403,1
1223040,1403,1
1208674,1510,1
1208699,1609,0.92
1208699,1403,0.07
1181058,1510,1
1161982,1510,1
1256906,1510,1
1208700,1510,0.488727828
1208700,1407,0.037185813
1230169,1403,1
1161957,1510,1
1210481,1510,1
1298933,1510,1
1144585,1510,1
1140789,1510,1
1288305,1808,0.551513044
1288305,1513,0.041962949
1298134,1808,0.548192672
1298134,1513,0.041710312
1136275,1708,0.92
1136275,1210,0.07
1208876,1610,0.4392241
1208876,1408,0.033419225
1157781,1510,1
1133261,1403,1
1161901,1613,0.92
1161901,1403,0.07
1208887,1403,1
1208901,1606,0.917961372
1208901,1703,0.069844887
1208911,1510,1
1177977,1614,0.92
1177977,1403,0.07
1161889,1612,0.92
1161889,1510,0.07
1177981,1510,1
1208959,1403,1
1210353,1613,0.734737208
1210353,1403,0.055903918
1288477,1403,1
1152973,1403,1
1161823,1708,0.92
1161823,1702,0.07
1210297,1510,1
1210257,1510,1
1161774,1702,0.631503824
1161774,1403,0.048049204
1140637,1403,1
1288517,1405,0.634824196
1288517,1514,0.048301841
1288530,1513,0.499292648
1288530,1514,0.037989658
1255513,1403,1
1180959,1204,0.92
1180959,1515,0.07
1230049,1708,0.92
1230049,1610,0.07
1288600,1608,0.546079708
1288600,1408,0.041549543
1136231,1403,1
1256934,1510,1
1209051,1403,0.690666816
1209051,1408,0.052550736
1150030,1514,0.600413068
1150030,1505,0.045683603
1161679,1403,1
1161677,1613,0.610072332
1161677,1408,0.046418547
1288756,1808,1
1135930,1403,1
987074,1510,1
1126331,1403,1
1048100,1403,1
992126,1510,1
1081749,1403,1
986012,1514,0.36979814
986012,1000,0.028136815
1119426,1514,0.54336304
1119426,1403,0.04134284
985980,1510,1
1090396,1402,0.92
1090396,1610,0.07
1061956,1403,1
1102797,1614,0.92
1102797,1403,0.07
978749,1403,0.608864924
978749,1210,0.046326679
1072134,1403,1
1049432,1403,0.58713158
1049432,1408,0.044673055
1092995,1510,1
1113340,1403,1
1107785,1614,0.92
1107785,1403,0.07
985561,1403,1
985943,1610,0.92
985943,1403,0.07
1049405,1403,1
1126059,1403,1
978759,1709,0.886266912
978759,1506,0.067433352
1088044,1403,1
1103531,1510,1
985925,1403,1
1107705,1403,1
1072079,1403,0.545777856
1072079,1408,0.041526576
1035177,1403,1
1126064,1613,0.586829728
1126064,1403,0.044650088
1113357,1510,1
1078593,1408,0.3335759
1078593,1403,0.025380775
1035251,1403,1
1023118,1510,1
1003716,1613,0.489633384
1003716,1408,0.037254714
1003722,1510,1
1123809,1510,1
1099768,1403,0.457938924
1099768,1505,0.034843179
1032428,1403,1
978941,1510,1
1099291,1809,0.770355744
1099291,1403,0.058614024
972132,1405,0.55845564
972132,1403,0.04249119
1078612,1403,1
1075142,1610,0.4392241
1075142,1408,0.033419225
1090419,1708,0.7410761
1090419,1403,0.056386225
1075148,1403,0.607657516
1075148,1408,0.046234811
1122330,1403,0.743490916
1122330,1613,0.056569961
1078588,1403,1
1049266,1403,1
1084851,1403,1
1075149,1613,0.500500056
1075149,1608,0.038081526
1003465,1403,1
985594,1403,1
1090426,1403,1
1097152,1514,0.483294492
1097152,1403,0.036772407
1062000,1602,0.515290804
1062000,1514,0.039206909
1113365,1407,0.516800064
1113365,1408,0.039321744
1122922,1613,0.55543712
1122922,1403,0.04226152
1096302,1403,1
1057924,1510,1
985595,1403,1
1039044,1510,1
1123826,1403,1
1116609,1510,1
985872,1403,1
1062007,1510,1
1003856,1403,0.47393708
1003856,1514,0.03606043
1077989,1403,1
985862,1403,1
985854,1403,1
1039070,1613,0.92
1039070,1408,0.07
1108437,1403,0.56449268
1108437,1807,0.04295053
1076759,1403,1
1090444,1510,1
978822,1514,0.466994484
978822,1610,0.035532189
985607,1510,1
1023064,1403,0.320294412
1023064,1903,0.024370227
1032478,1614,0.92
1032478,1403,0.07
1122358,1403,1
1080765,1612,0.92
1080765,1403,0.07
1088488,1403,1
1049080,1403,1
1028422,1613,0.480577824
1028422,1403,0.036565704
1049041,1407,0.559059344
1049041,1610,0.042537124
1039217,1608,0.76673352
1039217,1403,0.05833842
992137,1403,1
1075159,1403,0.571737128
1075159,1408,0.043501738
968786,1403,0.6203353
968786,1408,0.047199425
1103510,1510,1
1075162,1403,0.557248232
1075162,1408,0.042399322
1113385,1405,0.55694638
1113385,1403,0.042376355
1048920,1405,0.59316862
1048920,1403,0.045132395
985786,1610,0.44526114
985786,1408,0.033878565
1130940,1510,1
1039078,1610,0.92
1039078,1403,0.07
1035229,1403,1
1101957,1402,0.497783388
1101957,1514,0.037874823
1098597,1614,0.92
1098597,1403,0.07
978923,1510,1
1097853,1405,1
1035218,1403,1
985619,1403,1
1078536,1403,1
1048801,1612,0.456731516
1048801,1403,0.034751311
1072088,1403,0.61580752
1072088,1408,0.04685492
1096304,1403,1
1090482,1403,1
1035205,1403,1
1113410,1403,1
1113243,1403,1
985628,1514,0.486916716
985628,1211,0.037048011
985705,1510,1
1103536,1613,0.6354279
1103536,1408,0.048347775
1075234,1510,0.92
1075234,1514,0.07
1080752,1510,1
1067064,1612,0.457033368
1067064,1610,0.034774278
1086783,1614,0.92
1086783,1403,0.07
1072092,1403,1
1072091,1403,1
1099752,1510,1
994719,1607,0.710287196
994719,1408,0.054043591
1039148,1403,0.92
1039148,1407,0.07
1020742,1403,1
1039150,1510,0.534911184
1039150,1514,0.040699764
1102292,1510,1
1036218,1913,0.531590812
1036218,1403,0.040447127
1057902,1403,0.607053812
1057902,1405,0.046188877
1048720,1510,1
1067027,1403,1
1100111,1403,1
1058988,1403,1
1086766,1510,1
994763,1513,0.92
994763,1514,0.07
1098143,1403,0.556040824
1098143,1613,0.042307454
