display_id,uuid,document_id,timestamp,platform,geo_location
30991,440ba96c0b45c5,1118196,2271044,1,US>MA>506
30992,65a00718815b74,1785066,2271055,1,US>VA>511
30993,d582f2c7e94b7d,1739357,2271077,2,SG>00
30994,673643de083de2,870261,2271091,2,US>VA>556
30995,6c7b0544be70d1,1789836,2271189,3,US>CA>862
30996,57cb6ce660f04d,737622,2271255,3,CA>BC
30997,efec78e8f262cc,1412744,2271410,2,AT>09
30998,a63613dca1377b,637429,2271454,2,US>NJ>501
30999,abe003dd231352,1782406,2271665,3,US>CA>825
31000,fc03f3e92b868a,1717049,2271763,1,US>TX>623
31001,ec10ee29a96a9b,4093,2271865,2,US>CA
31002,3cd1051846fc7d,1472947,2271878,3,CA>ON
31003,d3ddf503089a85,1761403,2271895,1,US>TX>623
31004,492cb096d89b8b,1621658,2272137,2,US>OR>820
31005,6191adc7009aef,1783310,2272228,2,US>PA>516
31006,809fa679fb26c6,1760403,2272239,3,US>NY>501
31007,8d4b24fa0dd488,1446265,2272257,2,US>OK>671
31008,fdd28a446bb672,623477,2272258,2,US>UT>770
31009,bc06c8ef9980eb,1574098,2272387,1,US>NE>652
31010,1161ca1ce2483a,370112,2272393,2,US>OR>820
31011,7172da8d7a6402,1766037,2272543,2,US>NY>501
31012,ea0e66f5c70034,1770318,2272755,1,AU>07
31013,b88c99a36aef2e,503712,2272829,2,AU>08
31014,acd23e6757df90,982397,2272901,2,US>IL>632
31015,e4f6c4feaa42b5,1774762,2273022,1,US>TX>641
31016,fe5418b5fb785c,1691889,2273104,2,US>MN>613
31017,d8c2a7787bcc69,1741109,2273130,2,ZA>06
31018,54beb28dc7655f,30125,2273182,2,US>NY>501
31019,b73e8b71f3c30f,1763342,2273230,2,US>FL>561
31020,1ab391098b1ef0,186659,2273253,1,US>WA>820
31021,c2284b5f884c90,1783757,2273268,2,US>CA>803
31022,c2f13bc38b3572,1793339,2273272,1,US>IL>602
31023,77b023bec7d047,1766823,2273345,1,US>TX>641
31024,f472759203f645,845962,2273371,2,CA>AB
31025,238cb0e7aa6507,1760652,2273372,2,US>TX
31026,19508b3a51dcc0,1666736,2273378,1,AU>02
31027,918e8aae1db33b,1767144,2273606,1,US>MA>506
31028,c7acb1b71d6a32,1769349,2273684,3,US>AK>745
31029,8b0c080fdf1020,1749420,2273791,3,US>WI>702
31030,f0cb6d5ca1da95,1771454,2273798,3,US>CA>803
31031,94177ce1a262a5,1777797,2273974,2,US>HI>744
31032,8e13ab37d0188b,1749608,2274006,2,US>FL>548
31033,1414268362f00f,1179111,2274011,2,US>HI>744
31034,3a13f12410f3c3,1663332,2274081,1,US>CA>807
31035,e7c5ce3ff4a29d,1778600,2274171,2,DK
31036,1ea3983d45ee97,1087741,2274189,1,NL>11
31037,97526ec6fa8083,1772849,2274196,2,SE
31038,47207f3d525dc4,1179111,2274242,1,NL
31039,f29940565d4a48,1620989,2274253,2,AU>02
31040,8b326b3fdf96f6,1765569,2274344,2,US
31041,388853034cfa29,1545872,2274632,2,US>UT>770
31042,dcc97eb4887dc3,1723533,2274693,3,US>CA>807
31043,a8fa8787a72eda,1755337,2274706,1,US>UT>770
31044,3d08d85e492f84,1669669,2274984,2,US>NY>501
31045,5171d72e7fe912,1786491,2275007,1,US>PA>504
31046,16f17fdf137d85,1715687,2275058,2,US>CA>803
31047,9c7f8fb746de3a,1736768,2275399,2,US>IL
31048,62a9d56228713e,1760446,2275401,3,SG>00
31049,a69b8938e22bba,1769563,2275478,2,CA>AB
31050,214e224f8f25ca,1762838,2275653,2,PH>F2
31051,4c408403893320,1792194,2275936,2,US>IL>602
31052,2f3a3028fd3dc4,1753527,2275986,2,US
31053,49a95eab5fb906,1183958,2276052,2,US>FL>539
31054,3e93e42417e6c9,1573953,2276280,2,US>FL>530
31055,aa6cc737dd7a0b,1026124,2276336,3,US>TX>635
31056,9996c011fe946a,1638301,2276423,2,US>AZ>753
31057,c0cfbfd16cabb4,1757103,2276558,3,US>TX>625
31058,89ad932ff846fd,1743986,2276564,2,US>CA>807
31059,49cfce0ab39560,1378842,2276654,2,US>WA>819
31060,5a29c2335830d1,381202,2276675,1,US>PA>508
31061,574f78a7e17469,1792820,2276739,2,MX
31062,19885d278c7193,1565817,2276740,2,DE>09
31063,3f286a6c468764,1126396,2276852,1,IN>25
31064,fd4f8fe4835cfd,1783262,2276870,3,US>CA>807
31065,94a582f2892597,1524623,2276994,3,US>IL>602
31066,a44bb307cabcba,1749444,2277110,2,US>MI>505
31067,cfa4d8d443f182,30055,2277257,2,US>TX>635
31068,110edf84cffaf3,1379457,2277340,2,US>IN>602
31069,5d65a3ba111b2d,1788928,2277422,2,CA>BC
31070,e3cd00da1560e1,300886,2277587,3,US>IL>675
31071,44d28fdabc9915,1737912,2277694,2,US>FL>539
31072,21ce43c8603dfe,1790223,2277700,2,US>MA>506
31073,f76c6f9a8af609,1772939,2278184,2,US>MD>512
31074,6198a37415421f,1765625,2278283,1,US>CA>803
31075,8b221b39b7bb33,1155390,2278300,1,US>CA>803
31076,b245c45ba8225d,1620989,2278371,3,ZA>11
31077,56cb2c6ce1e56d,1783066,2278386,2,US>NC>560
31078,6bcf769613aa95,1785484,2278412,3,US>CA>855
31079,e8abf5592cc53b,1056113,2278419,1,US>AZ>753
31080,f495976510da95,1772630,2278495,1,US>PA>508
31081,dcd578d098e494,1274244,2278577,3,US>OH>547
31082,e79a9bb85d347f,1382006,2278592,2,US
31083,3297335f096519,1728381,2278691,1,US>CA>804
31084,d75058e2214f5e,766980,2278697,2,US>MN>613
31085,17e504e804bec2,282595,2278703,1,US>KS>678
31086,76fe338ed93be3,737609,2278876,2,US
31087,b7337abc73802b,1776232,2278885,2,US>CA>803
31088,939547f8348df1,1790185,2278977,1,US>CA>803
31089,6da404550e7886,1179111,2279089,1,CA>ON
31090,3f148a92446d1f,1625835,2279253,2,US>TX>633
31091,c26bfd1e82ac16,1155935,2279548,1,CA>BC
31092,38f49222edfcdd,1701780,2279556,2,US
31093,118d0b62da22ac,915698,2279647,2,US>NY>514
31094,a0bd557c555274,1781986,2279697,2,US>FL>548
31095,369a1572e5324e,1697085,2279944,2,ZA>06
31096,4f085b8deb6e1d,1771662,2280092,2,US>NY>501
31097,a89b42c419bcf6,1788889,2280294,1,US>TX>623
31098,4811291d1cafcb,1768629,2280305,3,ZA>11
31099,1c5fabf4177fb3,1026091,2280459,2,US>NJ>501
31100,43fb20f9ec9164,1768455,2280633,2,SG>00
31101,f6d30a27465d35,1785520,2280751,2,US>FL>528
31102,c1bfb4a9d418ad,1780767,2281152,1,US>IL>602
31103,57e05a3d067266,1778538,2281177,1,CA>ON
31104,2dfab9cf6e6301,1779993,2281198,2,CA>SK
31105,3f7a015dfdd893,1569496,2281251,2,US>OK>627
31106,1e5d74727193f0,157455,2281397,1,US>MI
31107,756b2e09903bbc,1786239,2281419,2,US>PA>508
31108,5ef6129bf2a89e,1756378,2281439,2,CA>AB
31109,b525c5a074a88a,1668558,2281477,1,US>CA>807
31110,b3dd1af6a3167e,1765909,2281517,2,US>TX>618
31111,f6a49d9f52dbf2,1772854,2281618,1,US>UT>770
31112,fc26e635ba4ca8,1789796,2281733,3,US>FL>561
31113,d3bc05f6ac996b,1766536,2281935,3,US>CA>803
31114,a3fbad0055ede6,1787502,2281966,1,CA>BC
31115,f0928ace76cf5a,1037865,2282257,1,US>TX>635
31116,b2339c9ca9247d,1674443,2282279,3,US>IL>602
31117,e1a16041b3405c,1699569,2282292,3,US>IL>609
31118,e3a619a0c842a1,1693906,2282510,3,US>MI>563
31119,221155f380af91,1062643,2282656,1,AU>04
31120,491cd1f31bc99f,32713,2282899,1,US>SD>764
31121,8be55b6b09347b,1761993,2283005,2,US>TN>659
31122,d2402fdaf70392,1473380,2283255,2,US>CA>807
31123,c2dab6ff419d99,489250,2283278,1,US>NV>839
31124,897068a463c9ec,1757723,2283308,1,US>CA>803
31125,3668ea1682ae4c,1795977,2283339,1,US>MS>622
31126,6a772767e37f86,1762500,2283381,1,AU>03
31127,9ad5683db46588,1782708,2283450,2,US>TX>623
31128,a5e3f3d19b8523,489250,2283604,1,US>NJ>501
31129,8f5a01ab1ea732,1672306,2283626,2,US>TX>651
31130,5dc70c707e7f8c,636854,2283682,2,CA>ON
31131,611d338d62e641,938217,2283744,2,NZ>F9
31132,c32922f3ffdb67,1747551,2283772,1,US>IL>602
31133,ba6e56d1fbd9fc,1691228,2283784,3,US>OH>564
31134,e9fc7669754469,1029390,2283811,2,US>IN>542
31135,e8996465d2626a,879053,2283860,2,US>CA>807
31136,6c68f4e5c158de,1796937,2283865,1,US>CO>751
31137,7536a815efe8d8,1789548,2283930,2,US>NY>501
31138,a16a11b8a5e5f4,1410903,2283984,1,AU>04
31139,f352f8b0fb66c7,1627247,2283990,3,IT>03
31140,3668ea1682ae4c,1795977,2284049,1,US>MS>622
31141,3c7ae208eab613,1060089,2284135,1,US>MS>746
31142,d8ca82ecee9206,1782508,2284154,2,KE
31143,8350c617fcec53,1756465,2284307,2,US>NY>555
31144,99729cace5f452,1116514,2284328,2,US>FL>656
31145,a78357edd246b1,370112,2284363,2,US>WI>617
31146,3fe1328ccd7944,1762699,2284507,1,US>CA>803
31147,253291f48d3049,1717049,2284520,1,US>CA>803
31148,ffe2dcf28fca58,1787584,2284531,2,US>OH>515
31149,ef776f65e43f68,1331473,2284575,1,US>FL>528
31150,96dabae61acb8f,1397525,2284617,2,US>NV>839
31151,717d8ead62364b,433858,2284744,2,US>MO>619
31152,f2d49f3b3dbfd0,1791726,2284868,1,US>CA>803
31153,53a5e33002ac75,1787174,2284879,3,US>OH>510
31154,9ce2dafe884057,1079003,2285004,2,US>KS>678
31155,983256e8636836,872444,2285063,3,US>CO>751
31156,7423fbe3586ea2,1762700,2285116,3,US>PA>504
31157,a10c9b993a6264,1750803,2285211,1,US>FL>548
31158,eceeeb1c59f405,1119008,2285227,2,US>IL>602
31159,1bef2afd0ee53a,1766457,2285242,1,US>AL>698
31160,9b39c416b8d3cf,465809,2285305,2,US>IL>602
31161,defa655a1b3a4d,1794883,2285424,1,US>IL>602
31162,e1ed4f8d56fa62,1279759,2285536,2,US>WI>617
31163,fb38b0fe0fdcb4,1768455,2285874,3,US>NE>722
31164,c2377588b23192,1434851,2285969,2,CA>BC
31165,bb748f1f5e01ed,1745191,2286138,1,US>MI>505
31166,8674ad6b2223e2,1693717,2286193,2,US>CA>862
31167,c26c3e452ed0cf,1638750,2286347,3,US>NV>839
31168,8b0fbde3ddfdee,147330,2286556,2,CA>ON
31169,c8aeb0d308c7c5,1586178,2286590,2,US>IL>648
31170,166e0ea6fafb0a,1746382,2286836,1,US>FL>539
31171,d27bb505b532d6,1622972,2286927,2,US>PA>516
31172,fed021ea2fb83e,1795013,2287063,3,US>CA>807
31173,1dcf759a7c8288,646364,2287069,2,US>CA>803
31174,f106afc59d026a,1574637,2287092,1,CA>ON
31175,2a8f1e97791aaa,1759731,2287178,2,US>OK>671
31176,96785f7b70755e,1791663,2287198,2,US>CA>803
31177,de50cfc161b028,1780001,2287240,1,US>AL>630
31178,85f9ca5c6adaba,1772854,2287289,1,CA>BC
31179,c47c82ac2e6784,1773948,2287309,2,US>NY>501
31180,946fac4d090f8d,1757446,2287364,2,US>IL>602
31181,3df707c5af9d0c,1534878,2287502,2,US>AZ>753
31182,dfbb48ab1cf7a6,1601261,2287505,2,US>CA>807
31183,438d6c18feb247,1598402,2287561,2,US>NE>722
31184,7ae0388d317c93,1771662,2287651,2,US>TX>623
31185,aab7e93ede37e6,916548,2287683,1,MD>60
31186,7fc5dea9cc7a9a,1762699,2287685,3,US>NY>514
31187,f07d0f293b345a,1783306,2287865,1,US>NY>501
31188,c5941d495859c9,1651569,2287998,1,US>IN>527
31189,cdc6ad56b14f71,1773952,2288043,2,US>IL>602
31190,3c92e707ce86f8,1027535,2288101,3,CA>AB
31191,7abd70e723d218,1761486,2288320,2,US>NY>501
31192,e9559534ca48dc,1155555,2288390,1,AU>02
31193,cd2ba0529f6c06,1786428,2288411,3,US>HI>744
31194,86763ffe3e51b7,1699883,2288438,2,US>CA>807
31195,db39a6f2bbd4e1,1089773,2288645,1,AU>05
31196,cfe48a878f8a45,777140,2288700,2,US>PA>504
31197,a8611679ac1284,1717049,2288732,1,US
31198,8b23e3f14603a4,1781986,2288834,2,US>MI>505
31199,1a068ee4aa142b,1756145,2288895,2,US>LA>643
31200,7a945e84f15ec2,1769577,2288967,2,US>MI>505
31201,3ae0c09323edbc,1793919,2289045,2,US>OR>820
31202,709e87df550570,1079003,2289295,3,US>NJ>504
31203,8e5e972fae7970,987019,2289309,1,CA>ON
31204,c470b93c698f84,1793531,2289383,2,US>TX
31205,22ea936ab2820f,1647323,2289466,1,US>FL>539
31206,a19f35def299ec,38915,2289614,1,US>CA>825
31207,4e4cb7fc4c714d,1781127,2289773,3,US>MI>505
31208,2739c2574f2ba7,1793623,2289817,2,US>LA>622
31209,ac247a5d45a163,443431,2289890,1,US>NY>501
31210,5f735f63b93ddd,822923,2290054,3,US>VA>511
31211,bfe73c02f072e5,1088412,2290080,3,US>CA>807
31212,10c81f4ed712e8,1795977,2290206,1,US>MO>609
31213,eda4e4329d1e7c,1333344,2290220,2,PH
31214,9535e562c7377d,1782508,2290248,1,US>FL>539
31215,193441ad853864,1461902,2290324,2,CA>ON
31216,54c3c7bf3ff6e4,1773157,2290356,2,US>CA>803
31217,35a762a81767f2,1779470,2290483,2,US>CA>807
31218,29382f268414a3,1714181,2290586,2,US>VA>511
31219,137c080cc57c71,1672143,2290676,1,US>TX>635
31220,928feefe77634d,1174973,2290734,3,US>TN>659
31221,13d53a86d92c22,1632844,2290828,2,US>CA>807
31222,22ff29daba38ab,1757723,2290878,1,US>MI>505
31223,91beb53b1b16f5,1565978,2291024,2,US>CA>862
31224,4cc976009f5b20,1601631,2291116,3,US>PA>504
31225,3fa8c2a034502a,468335,2291121,2,US>IL>602
31226,a0dc1b46497b4c,1782716,2291164,3,US>CA>807
31227,50a7f37a5893f7,1785066,2291179,2,US>CA>803
31228,a7cba78fb3b2bc,1549276,2291212,2,CA>ON
31229,c6251be2fae02f,1791596,2291219,2,US>AZ>753
31230,8db23bc5031847,1637657,2291245,2,US>IL>682
31231,9fd52ecc6ffd0e,1789301,2291487,2,US>WA>881
31232,530abe2385fb26,1795295,2291523,2,US>IL>602
31233,4af67771c988e8,1685116,2291592,1,US>CA>807
31234,a775923d30721e,1772852,2292139,1,US>TX>618
31235,1d1e8972c0ed68,1761917,2292216,1,US>CA>862
31236,c4c7909d2f7e7d,190976,2292286,1,US>CA>807
31237,b29d201dbdb3d8,1752075,2292359,2,US>CA>803
31238,8bc5dc8b1f1980,1620989,2292380,2,US
31239,ab96be9d7642c4,1199073,2292467,3,US>CA>807
31240,fba05577442d13,1317515,2292508,3,US>PA>566
31241,bca5900d23131d,1795232,2292560,3,US>NY>501
31242,9e21a52816e347,1647323,2292586,1,US>CO>751
31243,f679225ffe5624,1178289,2292664,1,US>IL>648
31244,621b90495a2d00,1382533,2292811,1,US>MO>609
31245,2c27f01d3acf09,1769420,2292815,2,US>MD>512
31246,2b604dfb27d0ec,1138835,2292948,1,US>GA>503
31247,ebdee84950c539,1784950,2292955,3,US>CA>807
31248,b5c32c08e4ee9b,1348457,2292983,1,US>NY>501
31249,4b0b12049e653d,1790442,2293081,2,US>CA>803
31250,36da33af6f24b8,1759145,2293180,1,CA>BC
31251,b4d8f19bf7b5e2,1795855,2293229,2,US>CA>807
31252,a6e300246bd167,1791168,2293245,1,US>FL>534
31253,4866e28ba8992b,1763192,2293357,2,US>AL>630
31254,24bf656e4305fc,1764257,2293364,2,US>NV>839
31255,fd1ced49103924,1716955,2293457,3,ES>56
31256,f7e30261dcad5f,1342625,2293479,2,US
31257,129feb527e92dd,1760833,2293770,2,US>CA>803
31258,84de05aad637d0,1769561,2293888,2,US>CA>803
31259,5edbbc13f91ace,1788342,2294125,3,US>CA>807
31260,dbadb18d1349a7,22199,2294309,2,US>FL>534
31261,c1d6f8f7c367bb,1513276,2294336,1,US>AZ>753
31262,28011b0cf19388,1776861,2294421,2,US>CA>825
31263,b22ba45899bb78,490058,2294542,2,US>TX
31264,c889d0e6cd8218,1793533,2294741,1,US>CA>862
31265,9871bd8c7b9e51,1726565,2294863,2,US>TX>618
31266,db14e93aaa3807,875032,2294957,1,US>CA
31267,678f530bf3d92f,1752909,2295012,3,GB>H7
31268,e66a7378b216c3,1446298,2295039,2,US>IN>527
31269,fd71462f07fe30,1750813,2295112,2,US>PA>508
31270,94fb80972ef27d,1757509,2295123,2,CA>AB
31271,b732c2b23abca8,1489122,2295143,2,US>CA>825
31272,5d93765cfd1574,1774106,2295258,2,CA>ON
31273,30cc46a19a7aba,739550,2295312,2,AU>05
31274,35a1fb83b73188,1620989,2295325,3,US>AZ>753
31275,7d389b5f131d20,1573953,2295973,2,US>TX>641
31276,f69d4c2721252a,1745365,2295998,2,CA>QC
31277,6fa5ce549b4294,1744813,2296082,2,SG>00
31278,60c28a7f6bfdea,1772849,2296119,1,ZA
31279,6257a6a89dabfb,1398537,2296213,1,US>WI>702
31280,e361a7255f9227,1780556,2296262,2,US>IN>602
31281,8098c90bb94414,1778538,2296294,1,US>CA>862
31282,e4c6eb49a9026f,1785118,2296431,2,US>TX
31283,a803387f422a35,1789198,2296449,3,US>GA>524
31284,b51103c86d90cf,679010,2296498,1,US>LA>622
31285,ab414f95207869,1666933,2296797,1,NZ>G2
31286,52b4861ea97f92,1787574,2297084,1,US>IA>679
31287,14d48f2e0ce1f2,1795879,2297174,2,US>CA>803
31288,b7a3fb113b1a5c,1753458,2297440,2,US>ID>758
31289,d31b34daf19f73,1198481,2297596,1,US>NY>514
31290,11652f892fe0eb,1738914,2297689,2,US>TN>639
31291,7c6b3c99cd33fa,1640300,2297900,3,US>AZ>753
31292,ba8a00291c45bf,1756801,2297964,2,US>NY>501
31293,46d468ef38b07f,399381,2298043,3,US>CA>803
31294,d9dd983395cd0e,864902,2298140,2,GB
31295,6b09e45abf392b,1601252,2298172,1,US>CA>803
31296,d903b5a85a65a7,1330329,2298216,2,US>CA>828
31297,61609bff538a95,295767,2298337,1,RS>00
31298,f0a633ad686ded,1763511,2298365,2,US>CA>807
31299,8107ddf3133058,331080,2298441,2,US>GA>561
31300,e69f970eed8f91,1198481,2298566,1,US>TN>557
31301,25e3aa31f19508,755807,2298667,1,US>FL
31302,8472cbf128eb38,207003,2298675,2,US>NY>501
31303,a4839896f1bc59,1179111,2298856,2,NL>09
31304,5d4354ccb81438,379129,2299012,2,US>CA>825
31305,94f76915339b26,1683782,2299049,2,US>FL>548
31306,135a8d2a3c38ed,741119,2299055,2,US>CA>803
31307,7de581b9696759,12245,2299199,1,US>PA>504
31308,5e510ca1d9c934,1179111,2299338,2,US>WA>819
31309,47aa3d0eacad6b,1337538,2299505,2,ZA>02
31310,68cd2688401341,1392058,2299636,3,PR>00
31311,234c64146eccb2,1665282,2299649,2,US>MI>563
31312,bb8f9e5d0a6d8b,1755529,2299894,2,US>NJ>504
31313,59547a9c2da18a,1285174,2299909,1,US>ND>687
31314,ab665f8aa7afc1,1764113,2299984,2,NO>12
31315,be6cad5d19b3f4,1753175,2300175,1,PH>B7
31316,84897927aeabd4,1723493,2300195,1,US>TN>659
31317,148ecbe1b47b91,133529,2300215,2,US>MA>506
31318,e95def81d99ef0,1731939,2300246,2,US>MD>512
31319,59547a9c2da18a,1285174,2300421,1,US>ND>687
31320,d31b34daf19f73,1198481,2300538,1,US>NY>514
31321,798fa5754c64ce,877601,2300625,2,CA>SK
31322,8701a6a841e5a0,1789958,2300732,2,US>CA>807
31323,5ba09d5b438de7,1742072,2300794,2,US>OR>820
31324,5af5f6f91800ae,1794588,2300861,2,US
31325,1982c12b5234c1,1042242,2300881,2,US>LA>716
31326,9afb646a13f390,1729744,2300882,1,US>OR>820
31327,ae69596bf4f9b3,1779647,2300945,2,US
31328,4a763948fabd0b,1669669,2301006,2,US>NV>839
31329,9105f6f678a76b,1514641,2301252,1,US>TX>618
31330,f7b8795cc2d515,1769497,2301284,2,US>CA>807
31331,532415cf50395e,1793625,2301325,1,US>LA>643
31332,e6976d5a031c69,1788348,2301330,1,US>FL>539
31333,1766895475bd6d,1764847,2301365,3,US>CA>825
31334,fc2b48494ef444,845661,2301383,2,US
31335,96086a7ca8345a,1758134,2301414,3,US>CA>807
31336,b186d40ed98039,180341,2301448,2,US>CA>803
31337,dc77e0f7ed044d,1708513,2301463,2,US>WI>617
31338,e7083f1369cc08,1582297,2301546,2,US>CA>807
31339,73fd5bde20fc0d,1793964,2301566,3,US>NC>560
31340,f134b218d7125d,436111,2301688,2,US>AL>606
31341,58d2c4086c9067,1179111,2301769,2,US>TX>623
31342,23313a1d65441b,1765794,2301788,3,US>CA>803
31343,ff390a8bbfd0cc,1771101,2301918,2,US>TX>618
31344,fd433341ed697b,1286860,2301928,2,US>CA>807
31345,5a468913ffe861,390604,2302006,1,US>IL>602
31346,44fd30ee75d6bb,1717049,2302026,1,US>GA>524
31347,86c04407199f67,1788889,2302318,1,US>NV>811
31348,6d756cc7d81de6,1772939,2302342,1,US>PA>566
31349,cad7b2a21c2839,728957,2302380,2,CA>AB
31350,b34b5bb324b1b4,1772854,2302554,1,US>IL>648
31351,b1d5d45b0c87cf,1694774,2302622,1,US>CA>803
31352,9ffdf31e94f5d7,1179111,2302795,2,US>CA>803
31353,e8a849b27740b2,361125,2303063,2,US>FL>528
31354,5307a839828166,1775594,2303114,1,US>AZ>753
31355,78dfdef707fb3b,1729369,2303164,2,US>CA>803
31356,bc28673ec60b55,1767749,2303349,2,US>NY>501
31357,be9964a20b2fbf,1766124,2303372,1,US>CA>804
31358,ea6b10ab96c2d8,1765712,2303400,2,US>OH>515
31359,d4b086c16d47b7,1729130,2303421,1,CA>AB
31360,f6ada7ea62fda9,1776943,2303432,1,DE>05
31361,966767de6fccc0,77169,2303526,1,IN>21
31362,414042c7dc168e,1058815,2303594,3,US>TX>641
31363,ad0ed15ef21538,182351,2303696,2,US>FL>548
31364,cbd03c2e204a68,1471740,2303750,2,US>VA>511
31365,cb27dcf487055e,394531,2303770,2,US>WA>819
31366,f51a6fe2608c77,1743986,2303803,3,US>TX>618
31367,47bb778f694321,1655187,2303873,2,CA>MB
31368,9629b890260d6b,1691316,2303968,1,US>MN>613
31369,125d0a96a7b607,1726797,2303985,3,US>NY>501
31370,e393302bdaefec,1766960,2304037,1,US>NY>501
31371,3c4de968210b66,1446235,2304175,2,US>CA>803
31372,1e60e675cef82b,1743609,2304305,2,US>OK>650
31373,e7714a123b60a9,1775905,2304307,2,US>TX>623
31374,81203d544b3337,182351,2304312,2,CA>AB
31375,f617cafc5d9387,279652,2304536,2,BB>08
31376,98d660b6890603,1706807,2304585,1,PH>B4
31377,d7c4a2a50c9ed9,1777797,2304607,2,US>OK>650
31378,934b922585451b,1796129,2304634,3,US>CA>803
31379,9f66b9779c90c0,1785043,2304848,1,US>OR>810
31380,b9b5085368cde2,1770308,2305075,2,US>CA>803
31381,4ec7e16f08ac50,442489,2305078,1,US>NC>560
31382,805f740e1b6199,1327665,2305079,2,ES>56
31383,e0a9dd07371c5b,1772109,2305245,3,US>MN>613
31384,1e8c1a51e656ed,1730153,2305594,2,US>TX>635
31385,4167e37d220f4e,1461902,2305658,2,US>VA>518
31386,2c627fd63930b6,1331884,2305699,3,US>CA>866
31387,90e4ba3d906d43,1620989,2305706,2,DK
31388,22d0137cfaed98,367041,2305867,2,US>NY>501
31389,1194fd50017415,1113551,2305906,2,US>MO>609
31390,ce8263ca734646,1770897,2305951,3,CA>BC
31391,70befecea34735,1118470,2306057,1,US>OH>510
31392,6204e5291e099e,1758153,2306263,3,US>NY>501
31393,5dadcc0c2637c3,474385,2306402,2,US>TX
31394,47895a258d83b8,1785969,2306471,2,CA>AB
31395,f83527ef4ea054,1754683,2306735,3,US>CA>803
31396,59e10d58c8f9f4,1622406,2306818,1,US>TX>600
31397,c10291f3262e4d,1783635,2306869,1,US>FL>534
31398,decd4e5f4273e1,1783635,2306888,1,US>VA>511
31399,11f1e16205ec52,1639369,2306965,2,US>TX
31400,30bbfd3382d140,1158657,2307071,2,US>MN>613
31401,8de5c59933efa7,1752935,2307093,3,US>CA>803
31402,ccef27634ddd44,399297,2307279,2,US>TN>659
31403,a9b413f26f585b,1759091,2307303,2,US>GA>524
31404,72f2d9eed58138,497909,2307336,2,IN>09
31405,cfaeeb1e44d913,1179111,2307363,2,AU>02
31406,13d0bab4b77921,846038,2307373,2,US
31407,498a33a6eed23d,824438,2307552,2,US>OH>542
31408,43baa50795ad40,860519,2307572,2,US
31409,b473d11748e4c2,1768908,2307583,2,US>IA>679
31410,38d1b598c6f8c2,371998,2307651,2,IN>24
31411,15247c980a1260,1779415,2307856,2,US
31412,3cd15f2a21d21a,1701974,2307924,1,US>HI>744
31413,402b1fe66c7ee8,1755525,2307934,1,US>WA>819
31414,88cfe06c09fc8f,996958,2308017,1,NZ>E7
31415,407066e7782acc,1714166,2308040,2,US>CA>862
31416,bad15f1dfc23d4,504219,2308046,2,US>CA>807
31417,3e05b7e9eb3aff,1751475,2308239,3,SE>24
31418,f1c9bedca40cc5,1693659,2308307,2,US>VA>511
31419,133e20c061a094,1573953,2308454,2,US>ID>757
31420,3648f8839d3e07,1772854,2308509,2,US>WA>819
31421,195d1d50b7a9f7,26504,2308538,2,US>FL>528
31422,6319fc3f2f49d2,1198481,2308575,1,US>ND>687
31423,4578d669518c34,226466,2308582,1,IN>16
31424,66f2b354bdad2d,1458256,2308646,2,SG>00
31425,7c247e0871daab,1668870,2308722,2,US>CA>803
31426,fe4d5ff334bb1b,1786571,2309004,1,US>GA>575
31427,84e6c4b129ff8a,1271578,2309032,1,US>OH>510
31428,c85cb523f637f2,1721620,2309231,2,US>PA>574
31429,f2049f12e7ad58,1638853,2309335,2,US>KS>616
31430,5ced818d859c03,1539221,2309372,1,US>CA>803
31431,96e993143f344e,1061432,2309373,1,US>TX>623
31432,ee16e19ba58b7f,1775106,2309443,1,US>PA>508
31433,a833c1eb9a73a0,878373,2309481,2,US>NJ>501
31434,bc511eb604e298,1720799,2309496,1,MY>14
31435,e972a8304effb1,1784112,2309522,1,US>CA>807
31436,1ddc9e20aed73b,1075996,2309627,1,US>KY>649
31437,2afa670fca840e,1179111,2309739,2,US>CA>803
31438,3a2ff968e5ec01,878078,2309967,3,US>FL>571
31439,102fa7041ae906,1690149,2310083,1,US>AZ>753
31440,9fd571218500b0,842561,2310150,2,CA>ON
31441,2a4db436f69fac,946556,2310193,1,US>NJ>504
31442,61afeb0eda3261,1077294,2310228,3,US>OH>547
31443,440bff46275136,1789158,2310398,1,US>CA>807
31444,f5dd019e85605f,1138070,2310417,3,US>NC>518
31445,b4a18da377f823,986180,2310440,2,US>MO>609
31446,bee22ba8aaec2e,1666736,2310632,1,CA>BC
31447,4c6070ea309bc8,1795013,2310785,2,US>CA>807
31448,d47c1a7603c44a,1742365,2310963,1,US>CO>751
31449,76f940688602ee,1743986,2311019,2,US>NY>501
31450,973107f5288e14,1744109,2311041,3,US>IN>527
31451,82f11104a55e13,1686623,2311222,2,US>NY>501
31452,f2c6d208c9a445,1755529,2311534,3,US>CO>751
31453,6422c91b72e9b7,185999,2311606,2,US>WI>617
31454,36a7b4c7d3ac05,1747809,2311673,2,US>IN>527
31455,3236e3fc6a300f,1757982,2311790,2,US>FL>528
31456,490e0337e52a98,1322580,2311853,2,US>NY>501
31457,cfc9d3719ad64c,1417665,2311891,2,US>TN>557
31458,e3b26e458b197c,1470173,2311981,2,US>IL>602
31459,5993079c5e649f,1592537,2311989,1,US>CA>803
