uuid,document_id,timestamp,platform,geo_location,traffic_source
e017aaca73a83a,25792,952636,1,US>KS>605,1
122bec13f20854,25792,884716,1,US>TX>623,1
aa0b43505c581d,25792,37995066,1,US>CA>803,1
b430b2ce070b55,25792,37437126,1,US>TX>618,1
b833e8a030e3db,25792,62543414,1,US>CA>807,1
ac9e0c5986bab9,25792,35761349,1,US>SD>725,1
bed0b35550395c,25792,62405046,1,US>NY>501,1
a76ac51bdcce35,25792,62795607,1,US>NY>501,1
4eb2dfd5ad6fd2,25792,45495764,1,US>MD>511,1
26792f87614c24,25792,36225736,1,US>DC>511,1
903a42795dbdc2,25792,57478302,1,US>NE>652,1
5ec96a6b406258,25792,33641763,1,US>NV>839,1
fa308762bc674a,25792,81164901,3,US>CA>807,1
904220763b23bc,25792,64620427,1,US>AZ>753,2
43e2519b41f7b8,25792,35140712,1,US>MD>511,1
7417569bf359b5,25792,54171469,3,US>RI>521,2
f0af2eb29c88f6,25792,17903270,1,US>MN>613,1
661c48a8181314,25792,46196823,1,US>OR>820,1
646e824407db53,25792,52738481,1,US>FL>534,1
bd744b20039387,25792,36207442,1,US>MA>506,1
40c99f03bb02c9,25792,34187228,3,US>AZ>753,1
36150eefef8d86,25792,35323709,1,US>MI>505,1
8956ee2dd23948,25792,41997002,1,US>NY>538,1
87eb92e966ed25,25792,31604221,1,AU>02,1
4225aa3252c2ff,25792,58242561,1,US>MN>613,1
23da849447eaba,25792,49139436,1,US>IL>602,1
858c255c255de7,25792,51218987,1,US>CA>855,1
7b6e156c4107b9,25792,44418992,1,US>IL>675,1
b0536487fa6fc2,25792,46407788,3,US>KS>678,1
580a7db20b4253,25792,81016284,3,US>CA>807,2
1b18709df8d720,25792,42503565,1,US>OR>820,1
eb2a2801c1d71f,25792,43098140,2,US>PA>508,1
1c272b8e56b795,25792,35539389,3,US>CA>803,1
9ab3782d3e4335,25792,399672,3,US>CA>803,1
1892f264077210,25792,44392490,1,US>IL>602,1
8be0ec93908abc,25792,42540943,1,US>NY>501,2
1342227118057d,25792,84418099,1,US>NY>501,2
28050a4ead57f3,25792,40658221,1,US>CA>862,1
7953316250d444,25792,59948449,1,US>IA>637,2
62cb0f9866ea68,25792,57633012,3,US>FL>539,1
ca9b5a3b246fdc,25792,63087445,1,US>MI>563,1
3515f0e38e6ed3,25792,69192443,1,US>FL>534,1
a09d863329fc09,25792,58297226,1,US>MI>540,1
8ef11efce98c2d,25792,45654537,1,US>TX>618,1
fd40a7f954f000,25792,40666111,1,US>VA>511,1
1e422d3fa5e00a,25792,58608360,1,US>KS>678,1
90ad09f51118c2,25792,78049419,1,US>FL>539,1
97a16ef4213d25,25792,45745017,1,US>TX>623,1
d6faf48d3dad24,25792,46460237,1,US>KS>616,1
fcbd773a85c0ae,25792,42944271,1,US>FL>530,1
aa63f128d2301a,25792,23654032,1,US>GA>524,1
98ca62a7566cc6,25792,51532475,3,US>NC>575,1
ad9ff1760f2eab,25792,35784564,1,US>TX>618,1
10dbab0d196fd0,25792,50655636,1,FR>B8,1
bb3a23f468598b,25792,46941065,1,US>CA>825,1
e8eddcfe763fbf,25792,55946776,1,US>OH>535,1
14ae20a93079f4,25792,46093002,1,HK>00,1
68c8612b462c8b,25792,37634909,1,US>MA>506,1
540e836fd02a7c,25792,75899438,1,US>CA>862,1
c95703b163c9f6,25792,12526208,1,US>MO>609,1
1dabb74707fe73,25792,43015047,1,US>TX>618,1
ac20e5d88990a4,25792,31800327,1,US>CA>862,1
f32819b13cb815,25792,7894354,1,US>NH>506,1
d37d9fd40515f1,25792,1039848,1,NZ>G2,1
c38a3468741cd3,25792,35977449,1,US>ME>500,1
e6a013e7374750,25792,34302821,1,US>FL>561,1
c87b047a604a71,25792,24918543,1,US>PA>574,1
d4c43cc8357bf5,25792,47934114,1,US>MA>506,1
b6a3bdee994658,25792,48545712,1,US>CO>751,1
5d898b633b9b8c,25792,94005,1,IN>02,1
4f5aee170a405e,25792,33184249,1,US>NH>500,1
ad063992c24e74,25792,35640600,1,US>IL>602,1
aa42ad2cb01ab3,25792,33782227,1,US>IL>602,1
8575e868938909,25792,29769195,1,US>MO>609,1
d08f8920e3c493,25792,60194534,1,US>GA>524,2
706bd87ab9d3af,25792,42735060,1,US>UT>770,1
d6808db7906e5a,25792,57564687,3,US>OH>535,1
d34d0f0d326ca1,25792,21657423,3,CA>ON,1
e85abe282f4bb9,25792,49815413,3,US>FL>534,1
1af54fee181f46,25792,61098739,1,US>CA>804,1
d76a44641a31c8,25792,39601334,1,US>MN>613,1
ffbd17141c94f6,25792,43960260,1,US>IL>632,2
3515482a6c6540,25792,9450651,1,ES>60,1
363e94d7031071,25792,42178524,1,US>NY>501,1
2fc0040278662f,25792,58310309,1,US>FL>534,1
fb6870acea5ad2,25792,45370458,1,US>OH>510,1
3b48352aa8d9ab,25792,29549213,1,US>KY>515,1
abb4fd40d3c296,25792,35136031,3,US>AL>698,1
c20bce48c5e029,25792,39171625,1,US>NC>517,1
42b1ea22e2c198,25792,42273492,1,US>MA>506,2
c4eea8e6590a51,25792,42379859,1,US>NY>501,1
4f9f89d90b6a48,25792,74328193,1,US>VA>511,1
3da65754e423b5,25792,44157921,1,US>CO>751,1
4426583a681dbe,25792,43847424,1,US>NY>501,1
b3975c2cea56c9,25792,53312582,1,US>ND>724,1
158555174888b4,25792,38043309,1,US>MI>505,1
d165374103dd13,25792,79104185,1,US>FL>548,1
5b6a2b65f98349,25792,35662773,1,US>FL>539,1
f2f63e3ac6fcaf,25792,41693182,1,US>MA>506,1
16507ce0f3ec53,25792,44379502,1,US>OK>671,1
a6dd76c6684d56,25792,49521059,1,US>CT>533,1
ef73d5cd1188de,25792,29046165,1,US>NJ>501,2
7b950af6556b07,25792,4021369,1,IN>16,1
d807f528dd2638,25792,28865602,1,US>NJ>504,1
b25a94502bfb3a,25792,54332876,1,US>UT>770,1
b6b793bdbc185f,25792,43487983,1,US>WA>819,1
889d80e395c9ac,25792,38614499,3,ID>08,1
f3e884e797c59d,25792,39754836,1,US>MA>506,1
fea2d00a9f5ee7,25792,48385030,1,US>MI>505,1
326fb931b2ec97,25792,49116183,1,US>AL>691,1
c935a38aceada8,25792,73980027,1,US>CA>825,1
9915a9186f1072,25792,22499691,1,US>MA>506,1
e33788245d4d10,25792,41988977,1,US>CA>803,1
a50af27e944838,25792,33537657,1,US>MN>613,1
36b90605e19ec8,25792,81620162,3,US>WA>819,2
888c3b2b7ccfef,25792,35618710,1,US>NY>501,1
99f3c1488e61d9,25792,43950224,3,US>FL>534,1
8ab9583111f520,25792,41391493,1,IN>16,1
14e8d3df1a4134,25792,55400349,1,US>MN>613,1
6abb63bce196b2,25792,23075450,1,NL>07,1
9d7bc76b1a3fc1,25792,61604016,1,US>FL>528,1
b5479378b9b45c,25792,16806455,1,US>MI>547,1
c6291649b72208,25792,31531890,1,US>WV>564,1
72e05f97dc389b,25792,15363231,1,HU>05,1
ab190d8915a40b,25792,32440089,1,US>CA>803,1
b1005bfd36cb30,25792,43525232,1,US>TX>618,1
e3ee7c4cb0ab16,25792,31708561,1,US>GA>524,1
4f5dea6c808c3d,25792,45121828,1,US>VA>556,1
4cff67826ab2d9,25792,44171804,1,CA>ON,1
2e71608026026c,25792,66188130,1,US>NJ>504,1
3facf8ed6cae7a,25792,31411259,1,US>GA>524,1
4cc2f69a1e6683,25792,9584724,1,US>CA>803,1
316c7a98a86de8,25792,38607742,1,US>IA>637,1
7767c2663ff3f5,25792,39436534,1,US>MI>505,1
8d35e89d76fb05,25792,68509605,1,US>ND>687,1
70cf66ecb84a59,25792,76533597,1,US>VA>559,1
a24b8919350c04,25792,70121119,1,US>MT>755,1
cfd9f95963f72d,25792,61590052,1,US>CA>803,1
7f7eb2fab996e1,25792,43823754,1,US>MA>506,1
945943b37273db,25792,75642471,1,US>NC>560,1
fe2be9b3f00cf0,25792,57303757,1,US>NC>517,1
6268652d7911cf,25792,31518184,1,GB>E4,1
ee277491b0cad0,25792,40900232,3,US>NY>523,1
d4db9d848d218a,25792,53488126,1,US>TX>623,1
8327e696dacb03,25792,33301853,1,US>IN>527,1
bbc1e41b5c6d08,25792,36207664,1,US>WA>881,1
91ff3aa8d7ccd8,25792,38147756,3,CA>BC,1
dc5d59edae25d1,25792,47116960,1,US>TX>623,1
a7e6c9ec1b46cd,25792,34679446,1,US>WA>820,2
6e59e114d61014,25792,36613583,1,US>CT>533,2
57c762c9a44595,25792,43323071,1,US>MA>506,2
f66d8bc4142d8a,25792,39466265,1,US>VA>511,1
34200bc9a08f9b,25792,31858406,1,US>MI>588,1
12ceb9788a5ab1,25792,34159259,1,US>DE>576,1
e6cdd46db61d08,25792,34704204,1,US>MO>604,1
1ea7ebfe98073a,25792,37464952,1,US>CA>803,1
9de4a12e7ddf6a,25792,58287768,1,US>WA>819,1
52375a21a5cf93,25792,477781,1,US>NJ>501,1
341ce7abecb096,25792,62072872,2,GR>25,1
d0165d55e00cc3,25792,80018175,1,US>GA>524,1
51e609193e1872,25792,42365319,1,US>TX>623,1
890a5a28463e20,25792,43580424,1,US>NC>518,1
7653e0aafbe8a5,25792,54642584,1,US>MI>505,1
830e04a28ac0f3,25792,27484201,3,US>FL>528,1
209847a9f3f28c,25792,33105116,3,ES,2
e53563ca8a909e,25792,44490046,1,US>NM>790,1
b5f63ccb515e01,25792,25281943,3,US>SC>517,1
c76722c5038455,25792,55063482,1,US>NJ>504,1
86e4459c4ccf03,25792,59552928,1,US>FL>571,1
26507fd659585c,25792,57296543,1,CA>AB,1
705ddd6d63d963,25792,61031590,3,US,1
db7aabccc5f709,25792,55191242,1,US>KS>616,1
ba191dca908cb2,25792,35722339,1,US>NJ>501,2
932cf20b849a7d,25792,50893019,1,US>OH,1
32917c9832dd12,25792,59932253,1,NL>15,1
aff6fba7d1d828,25792,53498268,1,CA>AB,1
30a728f1df4384,25792,41585752,1,US>CA>803,1
9d68d2e95467b0,25792,84487454,1,US>CO>751,1
743d734ad3e7ae,25792,38640981,3,US>NY>501,1
2b6e468ae55d84,25792,6666677,1,US>MO>609,1
58e2e8040d4957,25792,58629015,1,US>AZ>753,2
8c383ab1b33732,25792,55931055,1,US>CA>862,1
9834b2dcd3a167,25792,22407740,1,RU>66,1
218e73fcb02c61,25792,28938975,1,US>AL>630,1
27a2c6abe2f237,25792,86309813,1,US>CA>803,1
76271be279684c,25792,51218402,1,US>IL>602,2
38fc0909b676c0,25792,36984781,1,US>OR>820,1
b3643ea33c43e9,25792,67653707,1,US>NY>501,2
ecb4b5471b3c6b,25792,20469847,1,GB>Q4,1
7661b81485e861,25792,71064556,1,US>NV>839,1
3bd0390f82d61a,25792,57672065,1,US>NC>560,1
5fc99ab2e5cf3a,25792,67361710,1,US>CA>803,1
1923aa6159060d,25792,38081288,3,US>VA>544,2
3d3129f178ac98,25792,65801907,1,US>NJ>501,1
358e0ad8aad380,25792,78771526,1,AU>06,2
4e063ebf97b31d,25792,76389952,1,US>NC>560,1
8ad5a162d4f3b5,25792,41090515,1,HK>00,2
2a83a39debaa4e,25792,73584106,1,US>NE>652,1
fe3beb7bb89cc0,25792,52111328,3,US>PA>504,1
e5aff8856ef0d9,25792,34877951,1,US>PA>508,1
a511f6232b6d94,25792,58137422,1,US>FL>539,1
e8c2f3834b9d60,25792,82119104,1,US>SC>567,2
28396428e1d739,25792,49102213,3,US>CA>803,2
6e7285ce34a0b7,25792,36000806,3,US>TX>618,2
a23414b65a2af1,25792,40144232,1,US>DC>511,1
1c68044d7da68b,25792,31445119,1,US>IL,1
2ce5a896711ecc,25792,65702211,1,US>FL>561,1
cc8215b0f81208,25792,30039473,1,US>IN>588,1
160872ebf12bb1,25792,35640046,1,US>UT>770,1
a9da0301318095,25792,50239328,1,US>CA>825,1
65ca658a9dc251,25792,72854447,3,US,1
4d0ef2580384d6,25792,62026953,1,US>OK>671,1
f18772e52e2e5a,25792,53927436,1,US>NC>560,1
1043a724898098,25792,53651175,1,US>TN>531,2
73577249c90ec4,25792,30417345,1,CL>12,1
fcd33156c5e576,25792,69047115,1,US>PA>504,1
59e6d1e2c7cfab,25792,74182205,1,KR,1
539e746cf7cca1,25792,42379394,1,US>TX>623,2
8e6d00924b9e37,25792,49431965,1,US>OK>627,1
94a0cb048ecdc0,25792,29616434,1,US>NJ>501,1
45da30a32bea98,25792,69865404,1,US>NY>501,1
787cb9cc6eb425,25792,69456847,1,US>KS>605,1
8e95c6deddb1c6,25792,31076474,1,IS>39,1
cd23ea4a0f6318,25792,72391062,1,SG>00,1
66cf3ef77658d9,25792,59099209,1,US>MN>613,2
289f325db9534b,25792,29724159,1,US>TX>618,1
bc8f00957c7551,25792,58959124,1,US>TX>623,1
933b5e605c9c70,25792,40229922,1,US>IN>588,2
965d32b25d5271,25792,50254465,1,US>TX>635,2
f7f97f9cbb8d1e,25792,36495153,1,US>PA>504,1
b4570b44473839,25792,42249255,1,US>TX>641,1
601bd267a9b72e,25792,39659414,1,CA>QC,1
b07e1822d5d9c3,25792,1513348,3,US>CA>803,2
a9bc6e22ad30e1,25792,61426623,1,US>AK>743,1
cb766fcafff7f2,25792,52596539,3,GL>03,1
ce38833b7b579c,25792,38723882,1,US>WI>617,1
9f6c69a9636f1f,25792,48683074,1,US>OK>650,1
1619a3359d92bd,25792,46705514,1,US>CA>803,1
a505f11955f2b3,25792,33116570,1,US>WI>669,1
12b8880216489a,25792,36559992,1,US>SD>764,1
1fed5eb5f18a58,25792,37650969,1,US>OH>542,1
d31955b97b1834,25792,30794684,1,US>SC>567,1
74ce4e5bf4970f,25792,80517453,3,US>WA>819,1
73d9336bc7065d,25792,38623158,1,US>TX>618,1
467a865dcc6f5f,25792,34082606,1,US>AL>686,1
e844ef78063bd3,25792,62900175,1,US>MD>512,1
9a0723e0f9df31,25792,34488696,1,US,1
5ac49ca49e5d0f,25792,21588447,1,US>NJ>501,1
61e69545b26be4,25792,52895968,1,US>TX>618,1
eb6b197928af54,25792,57894696,1,US>NJ>504,1
31fab5f8ddebf3,25792,34593132,1,US>CA>866,1
42f24f4aeda0bf,25792,35622244,1,US>TX>618,1
c0b76f5a7b6997,25792,84142666,1,US>IL>602,1
e3b12319e864cc,25792,34258692,1,US>UT>770,1
dc879a1773af4d,25792,71875541,1,US>NJ>501,2
ee0e99d41ea66e,25792,76529426,1,US>MN>613,2
30469cc9cc3493,25792,35470686,1,US>TN>575,1
805bd0982cb0b2,25792,33695026,1,US>MD>511,2
539644a5d1e73c,25792,57136813,1,US>MD>512,2
e5e22737ed73fb,25792,32076536,3,GB>H9,1
3f277dc4a5a8ba,25792,34320187,1,US>OH>515,1
93f0669d73bd26,25792,35435414,1,US>PA>566,1
9348ad43268ec2,25792,25789014,1,US>OH>510,1
9f6c21f2582ec2,25792,33301130,1,US>IN>509,2
2a0c43a1753251,25792,76205787,1,US>PA>508,1
ddb46176217349,25792,38973758,1,US>MN>613,1
ec0307dc5d0e3e,25792,65102815,1,US>CT>501,2
e21e2805e0003d,25792,36344292,3,US>PA>504,2
30f7e37c2c0958,25792,20569578,1,US>VT>523,1
9009348562bb9b,25792,38685756,1,US>DC>511,1
5bc25b02df4605,25792,69356419,3,AU>08,2
40724a85440665,25792,39686025,1,HK>00,1
e1a20e5324d60c,25792,2984297,1,US>MI>505,1
fbc39ebdf7f574,25792,46826860,1,CA>ON,2
d9df27befa726d,25792,59823608,3,US>IL>675,1
dc761f0a4fb621,25792,52162635,1,US>MI>505,1
be0ac54d6e73d0,25792,14626023,1,US>NJ>504,1
9fffadf0c6441d,25792,2503768,1,CA>AB,1
b775ea1ec0be14,25792,30106091,1,US>VA>556,1
5936e2158e1f93,25792,33446041,1,US>NC>517,1
51e070c3f10bc6,25792,45394079,1,US>IA>637,1
996f3a3c52dfa1,25792,7030006,1,US>VA>511,1
c0d0bde471f83b,25792,50993368,1,US>OR>801,1
ecc0653e2f7dba,25792,35466558,3,US>FL>548,1
42d6872b0ca50f,25792,62123264,1,US>CA>862,1
ca7a447e633944,25792,26937160,1,US>NY>532,1
c49a499c2361da,25792,34281139,1,US>PA>577,2
e3a376a794b23f,25792,4384584,1,CN>32,1
b7c91982e15823,25792,34967487,1,US>GA>524,1
20f38f40e59c19,25792,33990118,1,US>TN>557,2
73936ce5a53f83,25792,33639261,1,US>MD>511,1
7697c41c5eb913,25792,41379535,1,US>NY>514,1
b13ae93ecdc2e0,25792,33920403,1,US>NC>518,1
a054269898537c,25792,41157542,1,US>TX>635,1
ca7d4a93c4d862,25792,80744766,1,US>FL>686,2
5c2f2c3acb122d,25792,25876509,1,US>WI>669,1
418aa1342b15df,25792,76694219,3,US>VA>544,1
13ad2f7d7d68c6,25792,50828124,1,US>HI>744,1
f9830cd4d549bc,25792,58680675,3,DK>17,1
f9782377741bb7,25792,17480999,1,US>MI>563,1
e356bb6fac42ed,25792,49798905,1,US>VA>511,1
7ab28794a8f5aa,25792,43916754,1,US>NJ>501,1
4d483649dc8cb7,25792,30116959,1,US>IL>602,1
f98a7e11cdf638,25792,52286433,1,US>NY>501,1
942f1879603f3c,25792,23245506,1,US>MI>505,1
df5cf218c09f19,25792,27323416,1,IN>28,2
e8f10659452732,25792,40688198,1,US>LA>628,1
83fedaaadc5d06,25792,35208745,1,US>MO>609,1
8112079879de27,25792,26864036,1,US>GA>524,1
738f5517f81af7,25792,34686647,1,CA>QC,1
a30bb7f98107f0,25792,34820001,1,US>FL>539,2
fd98283ee842c7,25792,73524954,1,US>MA>506,2
8dfa0197ecab82,25792,58986193,1,US>IL>602,2
69f0d53ad85810,25792,48978032,1,US>SC>517,1
948f96f637e488,25792,44306827,1,US>CA>803,1
898c400fa57992,25792,9292281,1,US>AK>743,1
afd7058045f846,25792,33332947,1,US>NY>501,1
2abe07fff42a7e,25792,28614289,1,US>FL>548,1
15cad1777f667c,25792,53759246,1,US>TX>641,1
2d1f125be2431e,25792,32175811,1,US>NH>506,1
3f6b398d36b74f,25792,23215698,1,US>TX>623,1
aa7f8d4d39ef1a,25792,58756013,1,FI>13,1
55c8870195c371,25792,34086106,1,US>NC>560,1
77d73065dafa86,25792,42896041,1,US>PA>504,1
c3470c600d15a4,25792,17466245,1,US>KY>515,1
a245f98a79c9e4,25792,45016620,1,DO>05,1
823f68a6ebce12,25792,7952963,1,SE>26,1
8f7dcfaaff9bb8,25792,33236788,1,US>TX>618,1
25884dc727f71d,25792,30876939,1,US>PA>504,1
8f765ce44aa886,25792,37394792,1,US>FL>534,1
63fbb04f99b203,25792,37237812,1,US>DC>511,1
6ab28d862d3374,25792,50048002,1,US>AK>743,1
33c21f04086003,25792,2506697,1,US>MN>613,1
881f42c9c9ca24,25792,38628924,1,US>NJ>501,1
1d92ce0ef8ed26,25792,58985299,1,US>PA>504,1
5ed9594f1f3ba0,25792,43859894,1,US>MA>506,1
2b174444f4e871,25792,42706667,1,US>OH>510,1
459f4946fba832,25792,49276719,1,US>WI>617,1
19a2c061c571f8,25792,34052553,3,US>MN>676,2
a40f9b718fca29,25792,56060263,1,US>CA>825,1
d5d2e09d5f1d31,25792,36859593,2,US>PA>508,1
552877a3156af9,25792,61699676,1,US>FL>528,1
e105823956e906,25792,52498509,3,US>MI>505,1
4e1b62241a279c,25792,13312567,1,EU,1
3f7c7c2d58eac3,25792,56547055,3,US>OR>813,2
1bd3b221336ba0,25792,54646960,1,US>MI>540,1
e998c36a503bc5,25792,26319046,1,US>NY>501,1
edf39a81d2c207,25792,39740583,1,US>FL,1
f1f4052cac8acb,25792,40796131,1,US>FL>539,1
a4c4340cc09bcb,25792,64795760,1,US>FL>528,1
48b8e0fc374c89,25792,32976694,1,US>TN>659,1
ba8e653ff97789,25792,49863117,1,US>NC>518,2
c9850086bdd391,25792,52641087,1,US>TX>623,1
3d3b2921ebd2c1,25792,70249181,1,US>VA>511,1
19e45f5e23c14f,25792,68820273,1,US>MI>563,1
7dcdba23b8b41e,25792,58066486,1,US>CO>751,1
8fa291fafdd7ee,25792,56988997,1,CA>ON,1
fe9894732357d0,25792,47727415,1,US>WA>819,1
6c306ffa648dd4,25792,27049633,1,US>MI>563,1
40ec95238da941,25792,78329550,1,US>GA>524,1
20aa2b3f1b776e,25792,43000613,3,US>CA>803,2
d25fbe03a28601,25792,46886784,1,US>WI>669,1
9ce014c768e414,25792,41762558,1,US>AR>693,1
5e188ca26455b4,25792,48043808,1,US>IL>602,1
f50048644d2b82,25792,45180929,1,US>CA,1
d0b76ce3b25bcd,25792,22283503,3,US>AL>630,1
b468a50750538e,25792,50102342,1,US>GA,1
3a8dd5dfc33cc7,25792,37524842,1,US>NE>624,1
c03f0ab3e68e79,25792,14773957,1,FI>08,1
40305c4884d1fa,25792,37545270,1,US>OH>535,1
fab665d6b00bd1,25792,81235487,1,US>CT>501,2
c40eaebe2a733c,25792,35361492,1,US>LA>612,1
d7ce0c79664bfd,25792,65981064,1,US>KS>605,1
3bf3d2274b7417,25792,62289089,1,US>MO>609,1
e5893cccb7f318,25792,255618,1,US>CA>855,1
994343ea0c74df,25792,36332345,1,US>NY>501,1
f9b04569f611f6,25792,25982086,1,US>GA>524,1
26e5bb7ddb484b,25792,28560560,1,US>NC>517,1
bb78b07a294d66,25792,70525889,1,US>MI>563,1
ca363f8a76df8a,25792,52876565,1,US>CA>825,1
e1a445e4d3255f,25792,42640047,1,US>TX>618,1
981943b93b7ba6,25792,43300853,1,IN>13,1
c4eabc9313ac4e,25792,48763021,1,US>PA>504,2
7714a341decbc2,25792,50863249,1,US>CO>751,1
d25850fcabf320,25792,37576644,1,US>ND>687,1
51a1977251d149,25792,36188718,2,US>PA>566,1
3c786cf0417282,25792,46714683,1,US>ME>500,1
3c40e2daea096d,25792,41443635,1,CZ>79,1
403c6791f4183d,25792,31173622,1,US>MI>563,1
2173251bbd1123,25792,50958466,1,US>NH>506,1
22907f9eee888b,25792,20193715,3,AU>07,1
f3411929a4fc29,25792,40890362,1,US>MO>609,1
490fbc99ad07b6,25792,39359189,1,US>CA>825,1
63e3aa3bce9d86,25792,44035914,1,US>AZ>753,1
3e2aeea5865a51,25792,70049677,1,US>NY>501,1
7f5e633da1dc01,25792,66760708,1,US>AZ>753,2
1e35fe3b80b4ef,25792,45241268,1,US>AZ>753,1
516e4c934a8e95,25792,64977602,1,US>VA>573,1
3f3a9566296961,25792,52114614,1,US>CA>803,1
520b7ca09cf25d,25792,40422545,1,CA>ON,1
bf96d25d298dca,25792,32572908,1,US>CA>807,1
249ff0b9194d54,25792,50903797,1,US>FL>530,1
f3da4e1761ca5d,25792,36418818,1,US>WI>613,1
5ee6a25f93a0f6,25792,67014492,3,US>MA>506,1
d21ef87802e5cb,25792,56917127,1,VE,1
75b37717cdd738,25792,60213276,1,US>NY>501,2
e2d4564acf698e,25792,34790188,1,US>NM>790,1
549fd889be6f88,25792,42593943,3,US>NJ>501,2
11ce207dee5f0e,25792,68367307,3,US>AR>670,1
742f1d9ba4faf5,25792,36565702,1,US>TX>641,1
42ac4abaa0ad34,25792,34550187,1,US>NY>555,1
9e766b0bc214fb,25792,77388514,1,US>VA>511,1
15c9197e26b8fb,25792,69868731,1,US>OH>542,2
72c20a88bb9673,25792,36072698,1,US>TX>635,2
c7e0787bbdd582,25792,38947825,1,US>TX,1
cc0d9b8e3a48dc,25792,34764975,1,US>FL>548,1
f3bdf6ee9257ee,25792,32506826,1,US>ND>724,1
fb6ac6079036db,25792,30187415,1,US>CA>807,2
9cedd4085cafa8,25792,44082978,1,US>NE>624,1
4c29b30a98ac53,25792,34717081,1,US>CA>803,1
94ba4aab8b6ebc,25792,52539991,1,US>MS>673,1
e1aa527ca21ec2,25792,30246535,1,US>IL>602,1
3852a13927ebd8,25792,32283122,1,AU>07,1
6118eb0c99bba7,25792,35211676,1,US>IL>632,1
5e17b8949dd43f,25792,30631279,3,US>ID>881,1
92edaaca97e84a,25792,58571432,1,MX>02,1
a8b083b23986e3,25792,67835305,1,MY>09,2
7a80588da08f30,25792,26636685,1,US>MI>505,1
d5cdea4eeef46b,25792,54451124,1,US>NC>517,2
22e95f2c9f173f,25792,44022190,1,US>MA>506,1
e92133b48945d6,25792,35713032,3,US>AZ>789,2
107eeb82dda0ce,25792,40569525,1,US>AZ>753,1
b0ce085b5129b0,25792,44010452,1,US>PA>504,1
d5d938d52d285f,25792,24485276,1,US>NC>550,1
bfc0b0c13bc1c5,25792,17070769,1,US>VA>556,1
9073327eb15109,25792,78318176,3,VN>20,1
3cc47a161e111c,25792,36056631,1,US>MD>512,1
a5c5e509a2a26e,25792,1141276,3,CA>AB,1
ec1d42fac19e42,25792,12999371,3,US>CA>803,2
9c381b049b4714,25792,68760188,1,US>IA>679,1
87e5cb24e6877d,25792,35764206,1,US>TX>618,1
d84ad2f74dd475,25792,31431575,1,US>TN>659,1
5f1c2bc743c612,25792,3236214,1,US>NJ>501,1
8a948b111c7534,25792,57945014,1,US>FL>539,1
f87937a13e1f56,25792,42028296,1,US>VA>511,1
47843b7d8af4af,25792,67894219,1,US>IL>602,1
695e50dfb310f0,25792,39669402,1,CA>AB,2
d572564b7cdf94,25792,51723136,1,US>IL>648,2
e80fb1a8e0c4d3,25792,30692441,3,US>FL>539,1
261017a95cffc1,25792,60951918,1,US>HI>744,1
c8515e19e0678e,25792,35003231,1,US>MO>609,2
2d8720c1ce7d44,25792,42154435,1,US>NY>538,1
30b97923aaf8df,25792,79229416,1,US>CA>868,2
a5e9f3b76b49b5,25792,56494628,1,US>FL>534,1
3ebc1864e5755c,25792,58492434,1,US>NJ>501,1
cd29eca5fea94e,25792,33613880,1,US>CA>825,1
ee5e625ce91cbf,25792,41912913,1,US>MN>613,1
169f0f1f0cab6e,25792,28438933,1,US>MI>505,2
cc340cbedd60fe,25792,35317138,1,US>FL>534,1
324d22dab8fc58,25792,36076293,1,US>NE>652,1
1bacc6de194ce7,25792,42504880,1,US>MN>724,1
b330ea512cd1f9,25792,41601071,1,US>CO>751,1
864401a3c8351f,25792,65106623,1,US>NJ>501,1
825ccfc7dade0d,25792,58379422,1,US>LA>612,1
fede19402ee101,25792,45696737,1,US>TN>575,1
aa34699fdca2c8,25792,25066528,1,US>WI>669,1
27acedb5376a07,25792,57117775,1,US>WA>819,2
a053adb465a6da,25792,56437112,1,US>MA>506,1
a670d92a3b477c,25792,34748175,1,US>IA>611,1
6cca1581598492,25792,42964113,1,US>MI>563,2
c26c050b120783,25792,3128409,1,US>UT>770,2
54b16c89e073ad,25792,80702289,1,US>NC>517,1
367881ce5cfb87,25792,51926991,1,US,1
d11f1ef2f8232e,25792,50812960,1,US>WA>819,2
d25587f687cff7,25792,41289400,1,US>NY>538,1
372ec5d2be9b70,25792,58797537,1,US>VA>511,1
dac53fbdbeec2d,25792,59834871,1,NZ>F2,1
90c89b53c48bb4,25792,67156597,1,US>NY>501,1
8c8071dcee2184,25792,75088267,1,US>OR>820,1
75c4005d5f958f,25792,34632778,1,US>CT>533,1
3a7b3bdf58e0d2,25792,40957898,1,US>AZ>753,2
b281c4b790760e,25792,65153156,3,US>WY>764,1
42a1365715d667,25792,30980872,1,US>VT>523,1
704ad4d34d582e,25792,39171862,1,US>CO>751,1
6bb3727ed1ed0f,25792,36835851,1,HU>04,1
1fd9ef9decaca8,25792,26519640,1,US>MO>619,1
de83e084fc4545,25792,76426133,3,US>LA>612,1
1b07d0e50f4d68,25792,43929068,1,US>TX>623,1
213581ab9da4d8,25792,60751728,1,US>WA>810,1
633e3e43a3f96d,25792,10153831,1,NZ>E7,1
8a4201ae8dd46c,25792,56511558,1,US>GA>524,1
ae6dde4db2bfba,25792,44568794,1,US>MN>613,1
3f0d0099743b68,25792,51683266,1,US>VA>511,1
2783205713a3ff,25792,18183828,1,US>VA>544,1
ecf5e6b189373a,25792,38179140,1,US>TX>623,1
